Entity,Code,Day,total_vaccinations_per_hundred
Estonia,EST,22-01-2021,1.92
Estonia,EST,23-01-2021,1.94
Estonia,EST,24-01-2021,1.95
Estonia,EST,25-01-2021,2.03
Estonia,EST,26-01-2021,2.22
Estonia,EST,27-01-2021,2.38
Estonia,EST,28-01-2021,2.56
Estonia,EST,29-01-2021,2.8
Estonia,EST,30-01-2021,2.87
Estonia,EST,31-01-2021,2.91
Estonia,EST,01-02-2021,3.03
Estonia,EST,02-02-2021,3.24
Estonia,EST,03-02-2021,3.48
Estonia,EST,04-02-2021,3.75
Estonia,EST,05-02-2021,3.98
Estonia,EST,06-02-2021,4.02
Estonia,EST,07-02-2021,4.03
Estonia,EST,08-02-2021,4.15
Estonia,EST,09-02-2021,4.39
Estonia,EST,10-02-2021,4.65
Estonia,EST,11-02-2021,4.96
Estonia,EST,12-02-2021,5.13
Estonia,EST,13-02-2021,5.16
Estonia,EST,14-02-2021,5.16
Estonia,EST,15-02-2021,5.22
Estonia,EST,16-02-2021,5.41
Estonia,EST,17-02-2021,5.73
Estonia,EST,18-02-2021,6.21
Estonia,EST,19-02-2021,6.57
Estonia,EST,20-02-2021,6.63
Estonia,EST,21-02-2021,6.69
Estonia,EST,22-02-2021,6.92
Estonia,EST,23-02-2021,7.27
Estonia,EST,24-02-2021,7.31
Estonia,EST,25-02-2021,7.8
Estonia,EST,26-02-2021,8.37
Estonia,EST,27-02-2021,8.48
Estonia,EST,28-02-2021,8.5
Estonia,EST,01-03-2021,8.76
Estonia,EST,02-03-2021,9.16
Estonia,EST,03-03-2021,9.56
Estonia,EST,04-03-2021,10.14
Estonia,EST,05-03-2021,10.67
Estonia,EST,06-03-2021,10.96
Estonia,EST,07-03-2021,11.03
Estonia,EST,08-03-2021,11.31
Estonia,EST,09-03-2021,11.69
Estonia,EST,10-03-2021,12.18
Estonia,EST,11-03-2021,13.02
Estonia,EST,12-03-2021,13.6
Estonia,EST,13-03-2021,14.01
Estonia,EST,14-03-2021,14.41
Estonia,EST,15-03-2021,14.68
Estonia,EST,16-03-2021,15.03
Estonia,EST,17-03-2021,15.44
Estonia,EST,18-03-2021,16
Estonia,EST,19-03-2021,16.65
Estonia,EST,20-03-2021,16.82
Estonia,EST,21-03-2021,16.92
Estonia,EST,22-03-2021,17.11
Estonia,EST,23-03-2021,17.33
Estonia,EST,24-03-2021,17.75
Estonia,EST,25-03-2021,18.51
Estonia,EST,26-03-2021,19.01
Estonia,EST,27-03-2021,19.2
Estonia,EST,28-03-2021,19.24
Estonia,EST,29-03-2021,19.41
Estonia,EST,30-03-2021,19.68
Estonia,EST,31-03-2021,20.13
Estonia,EST,01-04-2021,21.03
Estonia,EST,02-04-2021,21.33
Estonia,EST,03-04-2021,21.96
Estonia,EST,04-04-2021,22.27
Estonia,EST,05-04-2021,22.54
Estonia,EST,06-04-2021,22.81
Estonia,EST,07-04-2021,23.26
Estonia,EST,08-04-2021,24.24
Estonia,EST,09-04-2021,25.04
Estonia,EST,10-04-2021,25.16
Estonia,EST,11-04-2021,25.19
Estonia,EST,12-04-2021,25.33
Estonia,EST,13-04-2021,25.55
Estonia,EST,14-04-2021,26.09
Estonia,EST,15-04-2021,27.04
Estonia,EST,16-04-2021,27.91
Estonia,EST,17-04-2021,28.06
Estonia,EST,18-04-2021,28.17
Estonia,EST,19-04-2021,28.37
Estonia,EST,20-04-2021,28.69
Estonia,EST,21-04-2021,29.07
Estonia,EST,22-04-2021,29.95
Estonia,EST,23-04-2021,30.62
Estonia,EST,24-04-2021,30.85
Estonia,EST,25-04-2021,31.03
Estonia,EST,26-04-2021,31.27
Estonia,EST,27-04-2021,31.79
Estonia,EST,28-04-2021,32.64
Estonia,EST,29-04-2021,33.75
Estonia,EST,30-04-2021,34.65
Estonia,EST,01-05-2021,34.87
Estonia,EST,02-05-2021,35.06
Estonia,EST,03-05-2021,35.49
Estonia,EST,04-05-2021,36.15
Estonia,EST,05-05-2021,37.14
Estonia,EST,06-05-2021,38.46
Estonia,EST,07-05-2021,39.5
Estonia,EST,08-05-2021,39.92
Estonia,EST,09-05-2021,40.16
Estonia,EST,10-05-2021,40.49
Estonia,EST,11-05-2021,40.95
Estonia,EST,12-05-2021,41.72
Estonia,EST,13-05-2021,42.69
Estonia,EST,14-05-2021,43.36
Estonia,EST,15-05-2021,43.62
Estonia,EST,16-05-2021,43.69
Estonia,EST,17-05-2021,44.21
Estonia,EST,18-05-2021,44.81
Estonia,EST,19-05-2021,45.49
Estonia,EST,20-05-2021,46.6
Estonia,EST,21-05-2021,47.68
Estonia,EST,22-05-2021,48.04
Estonia,EST,23-05-2021,48.32
Estonia,EST,24-05-2021,48.74
Estonia,EST,25-05-2021,49.27
Estonia,EST,26-05-2021,50.13
Estonia,EST,27-05-2021,51.35
Estonia,EST,28-05-2021,52.29
Estonia,EST,29-05-2021,52.69
Estonia,EST,30-05-2021,53.03
Estonia,EST,31-05-2021,53.31
Estonia,EST,01-06-2021,53.96
Estonia,EST,02-06-2021,54.78
Estonia,EST,03-06-2021,55.84
Estonia,EST,04-06-2021,56.72
Estonia,EST,05-06-2021,57.11
Estonia,EST,06-06-2021,57.51
Estonia,EST,07-06-2021,57.98
Estonia,EST,08-06-2021,58.7
Estonia,EST,09-06-2021,59.72
Estonia,EST,10-06-2021,60.85
Estonia,EST,11-06-2021,61.74
Estonia,EST,12-06-2021,62.26
Estonia,EST,13-06-2021,62.6
Estonia,EST,14-06-2021,63.19
Estonia,EST,15-06-2021,63.99
Estonia,EST,16-06-2021,64.98
Estonia,EST,17-06-2021,66.05
Estonia,EST,18-06-2021,67.11
Estonia,EST,19-06-2021,67.58
Estonia,EST,20-06-2021,67.89
Estonia,EST,21-06-2021,68.54
Estonia,EST,22-06-2021,68.98
Estonia,EST,23-06-2021,68.99
Estonia,EST,24-06-2021,69
Estonia,EST,25-06-2021,69.58
Estonia,EST,26-06-2021,69.92
Estonia,EST,27-06-2021,70.25
Estonia,EST,28-06-2021,70.82
Estonia,EST,29-06-2021,71.45
Estonia,EST,30-06-2021,72.12
Estonia,EST,01-07-2021,72.68
Estonia,EST,02-07-2021,73.24
Estonia,EST,03-07-2021,73.61
Estonia,EST,04-07-2021,74.03
Estonia,EST,05-07-2021,74.38
Estonia,EST,06-07-2021,75.01
Estonia,EST,07-07-2021,75.51
Estonia,EST,08-07-2021,76.12
Estonia,EST,09-07-2021,76.62
Estonia,EST,10-07-2021,76.87
Estonia,EST,11-07-2021,77.23
Estonia,EST,12-07-2021,77.56
Estonia,EST,13-07-2021,78.06
Estonia,EST,14-07-2021,78.6
Estonia,EST,15-07-2021,79.17
Estonia,EST,16-07-2021,79.54
Estonia,EST,17-07-2021,79.69
Estonia,EST,18-07-2021,80.01
Estonia,EST,19-07-2021,80.45
Estonia,EST,20-07-2021,81.07
Estonia,EST,21-07-2021,81.59
Estonia,EST,22-07-2021,82.17
Estonia,EST,23-07-2021,82.73
Estonia,EST,24-07-2021,82.99
Estonia,EST,25-07-2021,83.23
Estonia,EST,26-07-2021,83.65
Estonia,EST,27-07-2021,84.11
Estonia,EST,28-07-2021,84.53
Estonia,EST,29-07-2021,84.92
Estonia,EST,30-07-2021,85.31
Estonia,EST,31-07-2021,85.54
Estonia,EST,01-08-2021,85.75
Estonia,EST,02-08-2021,86.19
Estonia,EST,03-08-2021,86.66
Estonia,EST,04-08-2021,87.13
Estonia,EST,05-08-2021,87.54
Estonia,EST,06-08-2021,88.04
Estonia,EST,07-08-2021,88.31
Estonia,EST,08-08-2021,88.47
Estonia,EST,09-08-2021,88.88
Estonia,EST,10-08-2021,89.35
Estonia,EST,11-08-2021,89.78
Estonia,EST,12-08-2021,90.21
Estonia,EST,13-08-2021,90.66
Estonia,EST,14-08-2021,91
Estonia,EST,15-08-2021,91.18
Estonia,EST,16-08-2021,91.59
Estonia,EST,17-08-2021,91.96
Estonia,EST,18-08-2021,92.36
Estonia,EST,19-08-2021,92.79
Estonia,EST,20-08-2021,92.9
Estonia,EST,21-08-2021,93.11
Estonia,EST,22-08-2021,93.22
Estonia,EST,23-08-2021,93.53
Estonia,EST,24-08-2021,93.85
Estonia,EST,25-08-2021,94.19
Estonia,EST,26-08-2021,94.47
Estonia,EST,27-08-2021,94.83
Estonia,EST,28-08-2021,95.11
Estonia,EST,29-08-2021,95.39
Estonia,EST,30-08-2021,95.68
Estonia,EST,31-08-2021,96.07
Estonia,EST,01-09-2021,96.25
Estonia,EST,02-09-2021,96.51
Estonia,EST,03-09-2021,96.76
Estonia,EST,04-09-2021,97
Estonia,EST,05-09-2021,97.18
Estonia,EST,06-09-2021,97.46
Estonia,EST,07-09-2021,97.73
Estonia,EST,08-09-2021,97.98
Estonia,EST,09-09-2021,98.24
Estonia,EST,10-09-2021,98.52
Estonia,EST,11-09-2021,98.72
Estonia,EST,12-09-2021,98.88
Estonia,EST,13-09-2021,99.16
Estonia,EST,14-09-2021,99.47
Estonia,EST,15-09-2021,99.77
Estonia,EST,16-09-2021,100.05
Estonia,EST,17-09-2021,100.36
Estonia,EST,18-09-2021,100.59
Estonia,EST,19-09-2021,100.72
Estonia,EST,20-09-2021,100.95
Estonia,EST,21-09-2021,101.25
Estonia,EST,22-09-2021,101.56
Estonia,EST,23-09-2021,101.87
Estonia,EST,24-09-2021,102.2
Estonia,EST,25-09-2021,102.46
Estonia,EST,26-09-2021,102.62
Estonia,EST,27-09-2021,102.74
Estonia,EST,28-09-2021,103
Estonia,EST,29-09-2021,103.21
Estonia,EST,30-09-2021,103.42
Estonia,EST,01-10-2021,103.59
Estonia,EST,02-10-2021,103.76
Eswatini,SWZ,30-03-2021,0
Eswatini,SWZ,05-04-2021,1.73
Eswatini,SWZ,08-04-2021,2.35
Eswatini,SWZ,19-04-2021,2.72
Eswatini,SWZ,20-04-2021,2.81
Eswatini,SWZ,22-04-2021,2.84
Eswatini,SWZ,23-04-2021,2.86
Eswatini,SWZ,25-04-2021,2.98
Eswatini,SWZ,13-05-2021,3
Eswatini,SWZ,23-06-2021,3.78
Eswatini,SWZ,25-06-2021,3.99
Eswatini,SWZ,26-06-2021,4.06
Eswatini,SWZ,06-07-2021,4.14
Eswatini,SWZ,07-07-2021,4.39
Eswatini,SWZ,14-07-2021,5.12
Eswatini,SWZ,18-07-2021,5.41
Eswatini,SWZ,21-07-2021,5.6
Eswatini,SWZ,02-08-2021,5.66
Eswatini,SWZ,03-08-2021,6.52
Eswatini,SWZ,04-08-2021,7.51
Eswatini,SWZ,05-08-2021,8.87
Eswatini,SWZ,06-08-2021,10.19
Eswatini,SWZ,07-08-2021,10.19
Eswatini,SWZ,09-08-2021,11.61
Eswatini,SWZ,10-08-2021,12.73
Eswatini,SWZ,11-08-2021,14
Eswatini,SWZ,12-08-2021,15.46
Eswatini,SWZ,05-09-2021,17.79
Eswatini,SWZ,08-09-2021,17.94
Eswatini,SWZ,19-09-2021,19.71
Eswatini,SWZ,22-09-2021,20.43
Eswatini,SWZ,24-09-2021,20.47
Ethiopia,ETH,08-04-2021,0.36
Ethiopia,ETH,28-04-2021,0.91
Ethiopia,ETH,29-04-2021,0.93
Ethiopia,ETH,30-04-2021,0.95
Ethiopia,ETH,01-05-2021,0.96
Ethiopia,ETH,02-05-2021,0.97
Ethiopia,ETH,03-05-2021,0.99
Ethiopia,ETH,04-05-2021,1.01
Ethiopia,ETH,05-05-2021,1.03
Ethiopia,ETH,06-05-2021,1.05
Ethiopia,ETH,07-05-2021,1.09
Ethiopia,ETH,08-05-2021,1.1
Ethiopia,ETH,09-05-2021,1.1
Ethiopia,ETH,10-05-2021,1.1
Ethiopia,ETH,11-05-2021,1.15
Ethiopia,ETH,12-05-2021,1.19
Ethiopia,ETH,13-05-2021,1.2
Ethiopia,ETH,14-05-2021,1.22
Ethiopia,ETH,15-05-2021,1.23
Ethiopia,ETH,16-05-2021,1.24
Ethiopia,ETH,17-05-2021,1.25
Ethiopia,ETH,18-05-2021,1.26
Ethiopia,ETH,19-05-2021,1.27
Ethiopia,ETH,20-05-2021,1.3
Ethiopia,ETH,21-05-2021,1.34
Ethiopia,ETH,22-05-2021,1.37
Ethiopia,ETH,23-05-2021,1.4
Ethiopia,ETH,24-05-2021,1.43
Ethiopia,ETH,25-05-2021,1.46
Ethiopia,ETH,26-05-2021,1.47
Ethiopia,ETH,27-05-2021,1.51
Ethiopia,ETH,28-05-2021,1.53
Ethiopia,ETH,29-05-2021,1.53
Ethiopia,ETH,30-05-2021,1.53
Ethiopia,ETH,31-05-2021,1.54
Ethiopia,ETH,01-06-2021,1.55
Ethiopia,ETH,02-06-2021,1.56
Ethiopia,ETH,03-06-2021,1.57
Ethiopia,ETH,04-06-2021,1.58
Ethiopia,ETH,05-06-2021,1.59
Ethiopia,ETH,06-06-2021,1.6
Ethiopia,ETH,07-06-2021,1.6
Ethiopia,ETH,08-06-2021,1.61
Ethiopia,ETH,09-06-2021,1.61
Ethiopia,ETH,10-06-2021,1.63
Ethiopia,ETH,11-06-2021,1.64
Ethiopia,ETH,12-06-2021,1.64
Ethiopia,ETH,13-06-2021,1.65
Ethiopia,ETH,14-06-2021,1.65
Ethiopia,ETH,15-06-2021,1.66
Ethiopia,ETH,16-06-2021,1.66
Ethiopia,ETH,17-06-2021,1.67
Ethiopia,ETH,18-06-2021,1.68
Ethiopia,ETH,19-06-2021,1.68
Ethiopia,ETH,20-06-2021,1.68
Ethiopia,ETH,22-06-2021,1.68
Ethiopia,ETH,23-06-2021,1.69
Ethiopia,ETH,24-06-2021,1.69
Ethiopia,ETH,25-06-2021,1.69
Ethiopia,ETH,26-06-2021,1.69
Ethiopia,ETH,27-06-2021,1.69
Ethiopia,ETH,28-06-2021,1.7
Ethiopia,ETH,29-06-2021,1.71
Ethiopia,ETH,30-06-2021,1.71
Ethiopia,ETH,01-07-2021,1.72
Ethiopia,ETH,02-07-2021,1.72
Ethiopia,ETH,03-07-2021,1.73
Ethiopia,ETH,04-07-2021,1.73
Ethiopia,ETH,05-07-2021,1.74
Ethiopia,ETH,06-07-2021,1.74
Ethiopia,ETH,07-07-2021,1.74
Ethiopia,ETH,08-07-2021,1.74
Ethiopia,ETH,09-07-2021,1.74
Ethiopia,ETH,10-07-2021,1.75
Ethiopia,ETH,11-07-2021,1.75
Ethiopia,ETH,12-07-2021,1.75
Ethiopia,ETH,13-07-2021,1.75
Ethiopia,ETH,14-07-2021,1.76
Ethiopia,ETH,15-07-2021,1.77
Ethiopia,ETH,16-07-2021,1.79
Ethiopia,ETH,17-07-2021,1.81
Ethiopia,ETH,20-07-2021,1.82
Ethiopia,ETH,22-07-2021,1.83
Ethiopia,ETH,23-07-2021,1.83
Ethiopia,ETH,24-07-2021,1.84
Ethiopia,ETH,25-07-2021,1.85
Ethiopia,ETH,26-07-2021,1.85
Ethiopia,ETH,27-07-2021,1.85
Ethiopia,ETH,28-07-2021,1.86
Ethiopia,ETH,29-07-2021,1.87
Ethiopia,ETH,30-07-2021,1.88
Ethiopia,ETH,31-07-2021,1.88
Ethiopia,ETH,02-08-2021,1.88
Ethiopia,ETH,03-08-2021,1.89
Ethiopia,ETH,04-08-2021,1.91
Ethiopia,ETH,05-08-2021,1.91
Ethiopia,ETH,06-08-2021,1.92
Ethiopia,ETH,08-08-2021,1.93
Ethiopia,ETH,09-08-2021,1.94
Ethiopia,ETH,10-08-2021,1.94
Ethiopia,ETH,11-08-2021,1.95
Ethiopia,ETH,12-08-2021,1.95
Ethiopia,ETH,13-08-2021,1.96
Ethiopia,ETH,16-08-2021,1.96
Ethiopia,ETH,17-08-2021,1.97
Ethiopia,ETH,23-08-2021,1.99
Ethiopia,ETH,24-08-2021,2.02
Ethiopia,ETH,25-08-2021,2.03
Ethiopia,ETH,26-08-2021,2.03
Ethiopia,ETH,27-08-2021,2.06
Ethiopia,ETH,28-08-2021,2.06
Ethiopia,ETH,29-08-2021,2.07
Ethiopia,ETH,30-08-2021,2.08
Ethiopia,ETH,31-08-2021,2.08
Ethiopia,ETH,01-09-2021,2.08
Ethiopia,ETH,02-09-2021,2.12
Ethiopia,ETH,03-09-2021,2.13
Ethiopia,ETH,04-09-2021,2.14
Ethiopia,ETH,05-09-2021,2.14
Ethiopia,ETH,06-09-2021,2.19
Ethiopia,ETH,07-09-2021,2.19
Ethiopia,ETH,08-09-2021,2.25
Ethiopia,ETH,09-09-2021,2.33
Ethiopia,ETH,11-09-2021,2.34
Ethiopia,ETH,13-09-2021,2.4
Ethiopia,ETH,14-09-2021,2.41
Ethiopia,ETH,15-09-2021,2.44
Ethiopia,ETH,16-09-2021,2.47
Ethiopia,ETH,17-09-2021,2.51
Ethiopia,ETH,18-09-2021,2.52
Ethiopia,ETH,19-09-2021,2.56
Ethiopia,ETH,20-09-2021,2.7
Ethiopia,ETH,21-09-2021,2.74
Ethiopia,ETH,22-09-2021,2.78
Ethiopia,ETH,23-09-2021,2.94
Ethiopia,ETH,24-09-2021,2.96
Ethiopia,ETH,25-09-2021,2.97
Ethiopia,ETH,26-09-2021,3
Ethiopia,ETH,27-09-2021,3.02
Ethiopia,ETH,28-09-2021,3.06
Ethiopia,ETH,29-09-2021,3.11
Ethiopia,ETH,30-09-2021,3.14
Ethiopia,ETH,01-10-2021,3.15
Europe,,01-12-2020,0
Europe,,02-12-2020,0
Europe,,03-12-2020,0
Europe,,04-12-2020,0
Europe,,05-12-2020,0
Europe,,06-12-2020,0
Europe,,07-12-2020,0
Europe,,08-12-2020,0
Europe,,09-12-2020,0
Europe,,10-12-2020,0
Europe,,11-12-2020,0
Europe,,12-12-2020,0
Europe,,13-12-2020,0.01
Europe,,14-12-2020,0.01
Europe,,15-12-2020,0.02
Europe,,16-12-2020,0.02
Europe,,17-12-2020,0.02
Europe,,18-12-2020,0.02
Europe,,19-12-2020,0.02
Europe,,20-12-2020,0.09
Europe,,21-12-2020,0.09
Europe,,22-12-2020,0.1
Europe,,23-12-2020,0.1
Europe,,24-12-2020,0.1
Europe,,25-12-2020,0.1
Europe,,26-12-2020,0.1
Europe,,27-12-2020,0.15
Europe,,28-12-2020,0.15
Europe,,29-12-2020,0.17
Europe,,30-12-2020,0.19
Europe,,31-12-2020,0.2
Europe,,01-01-2021,0.21
Europe,,02-01-2021,0.32
Europe,,03-01-2021,0.38
Europe,,04-01-2021,0.42
Europe,,05-01-2021,0.46
Europe,,06-01-2021,0.5
Europe,,07-01-2021,0.55
Europe,,08-01-2021,0.61
Europe,,09-01-2021,0.63
Europe,,10-01-2021,0.83
Europe,,11-01-2021,0.92
Europe,,12-01-2021,1.01
Europe,,13-01-2021,1.16
Europe,,14-01-2021,1.28
Europe,,15-01-2021,1.4
Europe,,16-01-2021,1.47
Europe,,17-01-2021,1.53
Europe,,18-01-2021,1.64
Europe,,19-01-2021,1.77
Europe,,20-01-2021,1.91
Europe,,21-01-2021,2.06
Europe,,22-01-2021,2.21
Europe,,23-01-2021,2.32
Europe,,24-01-2021,2.4
Europe,,25-01-2021,2.52
Europe,,26-01-2021,2.66
Europe,,27-01-2021,2.8
Europe,,28-01-2021,2.96
Europe,,29-01-2021,3.12
Europe,,30-01-2021,3.26
Europe,,31-01-2021,3.37
Europe,,01-02-2021,3.49
Europe,,02-02-2021,3.65
Europe,,03-02-2021,3.83
Europe,,04-02-2021,4.03
Europe,,05-02-2021,4.19
Europe,,06-02-2021,4.32
Europe,,07-02-2021,4.41
Europe,,08-02-2021,4.53
Europe,,09-02-2021,4.69
Europe,,10-02-2021,4.86
Europe,,11-02-2021,5.08
Europe,,12-02-2021,5.29
Europe,,13-02-2021,5.41
Europe,,14-02-2021,5.53
Europe,,15-02-2021,5.65
Europe,,16-02-2021,5.81
Europe,,17-02-2021,6
Europe,,18-02-2021,6.22
Europe,,19-02-2021,6.4
Europe,,20-02-2021,6.52
Europe,,21-02-2021,6.62
Europe,,22-02-2021,6.75
Europe,,23-02-2021,6.96
Europe,,24-02-2021,7.2
Europe,,25-02-2021,7.42
Europe,,26-02-2021,7.67
Europe,,27-02-2021,7.83
Europe,,28-02-2021,7.96
Europe,,01-03-2021,8.12
Europe,,02-03-2021,8.88
Europe,,03-03-2021,9.16
Europe,,04-03-2021,9.52
Europe,,05-03-2021,9.81
Europe,,06-03-2021,10.06
Europe,,07-03-2021,10.23
Europe,,08-03-2021,10.43
Europe,,09-03-2021,10.65
Europe,,10-03-2021,10.94
Europe,,11-03-2021,11.28
Europe,,12-03-2021,11.57
Europe,,13-03-2021,11.8
Europe,,14-03-2021,11.95
Europe,,15-03-2021,12.18
Europe,,16-03-2021,12.4
Europe,,17-03-2021,12.73
Europe,,18-03-2021,13.03
Europe,,19-03-2021,13.36
Europe,,20-03-2021,13.62
Europe,,21-03-2021,13.79
Europe,,22-03-2021,14.04
Europe,,23-03-2021,14.32
Europe,,24-03-2021,14.66
Europe,,25-03-2021,14.99
Europe,,26-03-2021,15.42
Europe,,27-03-2021,15.66
Europe,,28-03-2021,15.86
Europe,,29-03-2021,16.52
Europe,,30-03-2021,16.89
Europe,,31-03-2021,17.3
Europe,,01-04-2021,17.74
Europe,,02-04-2021,18.05
Europe,,03-04-2021,18.3
Europe,,04-04-2021,18.46
Europe,,05-04-2021,18.63
Europe,,06-04-2021,18.98
Europe,,07-04-2021,19.52
Europe,,08-04-2021,20.07
Europe,,09-04-2021,20.6
Europe,,10-04-2021,21.01
Europe,,11-04-2021,21.25
Europe,,12-04-2021,21.64
Europe,,13-04-2021,22.09
Europe,,14-04-2021,22.6
Europe,,15-04-2021,23.17
Europe,,16-04-2021,23.68
Europe,,17-04-2021,24.04
Europe,,18-04-2021,24.36
Europe,,19-04-2021,24.8
Europe,,20-04-2021,25.24
Europe,,21-04-2021,25.8
Europe,,22-04-2021,26.37
Europe,,23-04-2021,26.94
Europe,,24-04-2021,27.34
Europe,,25-04-2021,27.71
Europe,,26-04-2021,28.08
Europe,,27-04-2021,28.63
Europe,,28-04-2021,29.33
Europe,,29-04-2021,30.03
Europe,,30-04-2021,30.58
Europe,,01-05-2021,30.95
Europe,,02-05-2021,31.32
Europe,,03-05-2021,31.69
Europe,,04-05-2021,32.19
Europe,,05-05-2021,33
Europe,,06-05-2021,33.77
Europe,,07-05-2021,34.42
Europe,,08-05-2021,34.88
Europe,,09-05-2021,35.29
Europe,,10-05-2021,35.79
Europe,,11-05-2021,36.43
Europe,,12-05-2021,37.21
Europe,,13-05-2021,37.86
Europe,,14-05-2021,38.51
Europe,,15-05-2021,39.04
Europe,,16-05-2021,39.46
Europe,,17-05-2021,39.96
Europe,,18-05-2021,40.61
Europe,,19-05-2021,41.31
Europe,,20-05-2021,42.11
Europe,,21-05-2021,42.78
Europe,,22-05-2021,43.35
Europe,,23-05-2021,43.84
Europe,,24-05-2021,44.27
Europe,,25-05-2021,44.88
Europe,,26-05-2021,45.67
Europe,,27-05-2021,46.39
Europe,,28-05-2021,47.06
Europe,,29-05-2021,47.52
Europe,,30-05-2021,47.97
Europe,,31-05-2021,48.44
Europe,,01-06-2021,49.19
Europe,,02-06-2021,50.01
Europe,,03-06-2021,50.7
Europe,,04-06-2021,51.36
Europe,,05-06-2021,51.88
Europe,,06-06-2021,52.46
Europe,,07-06-2021,53.04
Europe,,08-06-2021,53.75
Europe,,09-06-2021,54.68
Europe,,10-06-2021,55.5
Europe,,11-06-2021,56.19
Europe,,12-06-2021,56.73
Europe,,13-06-2021,57.28
Europe,,14-06-2021,57.82
Europe,,15-06-2021,58.44
Europe,,16-06-2021,59.27
Europe,,17-06-2021,60.1
Europe,,18-06-2021,60.77
Europe,,19-06-2021,61.27
Europe,,20-06-2021,61.86
Europe,,21-06-2021,62.37
Europe,,22-06-2021,63.15
Europe,,23-06-2021,63.9
Europe,,24-06-2021,64.67
Europe,,25-06-2021,65.32
Europe,,26-06-2021,65.87
Europe,,27-06-2021,66.46
Europe,,28-06-2021,67.04
Europe,,29-06-2021,67.74
Europe,,30-06-2021,68.51
Europe,,01-07-2021,69.28
Europe,,02-07-2021,69.93
Europe,,03-07-2021,70.39
Europe,,04-07-2021,70.96
Europe,,05-07-2021,71.58
Europe,,06-07-2021,72.33
Europe,,07-07-2021,73.08
Europe,,08-07-2021,73.77
Europe,,09-07-2021,74.44
Europe,,10-07-2021,74.87
Europe,,11-07-2021,75.37
Europe,,12-07-2021,75.96
Europe,,13-07-2021,76.67
Europe,,14-07-2021,77.42
Europe,,15-07-2021,78.12
Europe,,16-07-2021,78.86
Europe,,17-07-2021,79.28
Europe,,18-07-2021,79.85
Europe,,19-07-2021,80.33
Europe,,20-07-2021,81.12
Europe,,21-07-2021,81.79
Europe,,22-07-2021,82.46
Europe,,23-07-2021,83.08
Europe,,24-07-2021,83.39
Europe,,25-07-2021,83.79
Europe,,26-07-2021,84.31
Europe,,27-07-2021,84.93
Europe,,28-07-2021,85.56
Europe,,29-07-2021,86.18
Europe,,30-07-2021,86.72
Europe,,31-07-2021,87.11
Europe,,01-08-2021,87.45
Europe,,02-08-2021,87.91
Europe,,03-08-2021,88.43
Europe,,04-08-2021,89.04
Europe,,05-08-2021,89.52
Europe,,06-08-2021,89.93
Europe,,07-08-2021,90.3
Europe,,08-08-2021,90.61
Europe,,09-08-2021,91.03
Europe,,10-08-2021,91.58
Europe,,11-08-2021,92.14
Europe,,12-08-2021,92.62
Europe,,13-08-2021,93.24
Europe,,14-08-2021,93.7
Europe,,15-08-2021,93.99
Europe,,16-08-2021,94.37
Europe,,17-08-2021,94.79
Europe,,18-08-2021,95.23
Europe,,19-08-2021,95.67
Europe,,20-08-2021,96.04
Europe,,21-08-2021,96.33
Europe,,22-08-2021,96.64
Europe,,23-08-2021,96.97
Europe,,24-08-2021,97.36
Europe,,25-08-2021,97.78
Europe,,26-08-2021,98.17
Europe,,27-08-2021,98.54
Europe,,28-08-2021,98.77
Europe,,29-08-2021,99.04
Europe,,30-08-2021,99.35
Europe,,31-08-2021,99.69
Europe,,01-09-2021,100.12
Europe,,02-09-2021,100.46
Europe,,03-09-2021,100.78
Europe,,04-09-2021,100.96
Europe,,05-09-2021,101.21
Europe,,06-09-2021,101.45
Europe,,07-09-2021,101.8
Europe,,08-09-2021,102.08
Europe,,09-09-2021,102.37
Europe,,10-09-2021,102.67
Europe,,11-09-2021,102.84
Europe,,12-09-2021,103.04
Europe,,13-09-2021,103.32
Europe,,14-09-2021,103.54
Europe,,15-09-2021,103.82
Europe,,16-09-2021,104.07
Europe,,17-09-2021,104.29
Europe,,18-09-2021,104.41
Europe,,19-09-2021,104.64
Europe,,20-09-2021,104.83
Europe,,21-09-2021,105.06
Europe,,22-09-2021,105.31
Europe,,23-09-2021,105.53
Europe,,24-09-2021,105.78
Europe,,25-09-2021,105.91
Europe,,26-09-2021,106
Europe,,27-09-2021,106.19
Europe,,28-09-2021,106.75
Europe,,29-09-2021,106.99
Europe,,30-09-2021,107.16
Europe,,01-10-2021,107.32
Europe,,02-10-2021,107.41
European Union,,01-12-2020,0
European Union,,04-12-2020,0
European Union,,09-12-2020,0
European Union,,15-12-2020,0
European Union,,16-12-2020,0
European Union,,17-12-2020,0
European Union,,18-12-2020,0
European Union,,19-12-2020,0
European Union,,20-12-2020,0
European Union,,21-12-2020,0
European Union,,22-12-2020,0
European Union,,23-12-2020,0
European Union,,24-12-2020,0
European Union,,26-12-2020,0
European Union,,27-12-2020,0.01
European Union,,28-12-2020,0.02
European Union,,29-12-2020,0.04
European Union,,30-12-2020,0.07
European Union,,31-12-2020,0.1
European Union,,01-01-2021,0.11
European Union,,02-01-2021,0.13
European Union,,03-01-2021,0.15
European Union,,04-01-2021,0.21
European Union,,05-01-2021,0.28
European Union,,06-01-2021,0.34
European Union,,07-01-2021,0.42
European Union,,08-01-2021,0.51
European Union,,09-01-2021,0.56
European Union,,10-01-2021,0.6
European Union,,11-01-2021,0.7
